Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh),
13/02/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,96.7,
13/02/2026 00:00,Industrial Washer A (Lavandería),10.7,0.7,
13/02/2026 00:00,Industrial Washer B (Lavandería),7.2,0.7,
13/02/2026 00:00,Tunnel Dishwasher (Cocina),7,1.1,
13/02/2026 00:00,Pool Pump & Heater System,9.6,24.8,
13/02/2026 00:00,Main Electric Boiler (Caldera),28,73.8,
13/02/2026 01:00,Cooling Tower A (Torre Enfriamiento),249,26.3,
13/02/2026 01:00,Cooling Tower B (Torre Enfriamiento),223.2,33.4,
13/02/2026 01:00,HVAC Chiller Unit 1 (Enfriadora),0,112.2,
13/02/2026 01:00,HVAC Chiller Unit 2 (Enfriadora),0,133,
13/02/2026 01:00,Industrial Washer A (Lavandería),18.6,1.1,
13/02/2026 01:00,Industrial Washer B (Lavandería),12.5,0.8,
13/02/2026 01:00,Tunnel Dishwasher (Cocina),9.9,1.1,
13/02/2026 01:00,Pool Pump & Heater System,7.8,29.6,
13/02/2026 01:00,Main Electric Boiler (Caldera),18.8,77,
13/02/2026 02:00,Cooling Tower A (Torre Enfriamiento),212,22.3,
13/02/2026 02:00,Cooling Tower B (Torre Enfriamiento),277.8,26.9,
13/02/2026 02:00,HVAC Chiller Unit 1 (Enfriadora),0,110.8,
13/02/2026 02:00,HVAC Chiller Unit 2 (Enfriadora),0,98.6,
13/02/2026 02:00,Industrial Washer A (Lavandería),17.9,0.7,
13/02/2026 02:00,Industrial Washer B (Lavandería),12.7,0.8,
13/02/2026 02:00,Tunnel Dishwasher (Cocina),5.9,0.8,
13/02/2026 02:00,Pool Pump & Heater System,11.1,17.4,
13/02/2026 02:00,Main Electric Boiler (Caldera),11.9,71.3,
13/02/2026 03:00,Cooling Tower A (Torre Enfriamiento),344.5,31.5,
13/02/2026 03:00,Cooling Tower B (Torre Enfriamiento),314.5,43.4,
13/02/2026 03:00,HVAC Chiller Unit 1 (Enfriadora),0,158.8,
13/02/2026 03:00,HVAC Chiller Unit 2 (Enfriadora),0,142,
13/02/2026 03:00,Industrial Washer A (Lavandería),14.3,1.1,
13/02/2026 03:00,Industrial Washer B (Lavandería),20.5,0.8,
13/02/2026 03:00,Tunnel Dishwasher (Cocina),13,1.9,
13/02/2026 03:00,Pool Pump & Heater System,19.1,26.5,
13/02/2026 03:00,Main Electric Boiler (Caldera),24.1,99.4,
13/02/2026 04:00,Cooling Tower A (Torre Enfriamiento),314.3,32.8,
13/02/2026 04:00,Cooling Tower B (Torre Enfriamiento),293.3,27.9,
13/02/2026 04:00,HVAC Chiller Unit 1 (Enfriadora),0,114.6,
13/02/2026 04:00,HVAC Chiller Unit 2 (Enfriadora),0,104.9,
13/02/2026 04:00,Industrial Washer A (Lavandería),15.6,0.8,
13/02/2026 04:00,Industrial Washer B (Lavandería),20.3,0.9,
13/02/2026 04:00,Tunnel Dishwasher (Cocina),10.4,1.4,
13/02/2026 04:00,Pool Pump & Heater System,9.2,19.6,
13/02/2026 04:00,Main Electric Boiler (Caldera),16.5,72,
13/02/2026 05:00,Cooling Tower A (Torre Enfriamiento),474.2,57.6,
13/02/2026 05:00,Cooling Tower B (Torre Enfriamiento),596.7,43.4,
13/02/2026 05:00,HVAC Chiller Unit 1 (Enfriadora),0,223,
13/02/2026 05:00,HVAC Chiller Unit 2 (Enfriadora),0,196.6,
13/02/2026 05:00,Industrial Washer A (Lavandería),27.1,1.3,
13/02/2026 05:00,Industrial Washer B (Lavandería),32.6,1.5,
13/02/2026 05:00,Tunnel Dishwasher (Cocina),12.6,1.4,
13/02/2026 05:00,Pool Pump & Heater System,15.5,39.4,
13/02/2026 05:00,Main Electric Boiler (Caldera),31.8,140.8,
13/02/2026 06:00,Cooling Tower A (Torre Enfriamiento),615.2,85.2,
13/02/2026 06:00,Cooling Tower B (Torre Enfriamiento),946.7,85.8,
13/02/2026 06:00,HVAC Chiller Unit 1 (Enfriadora),0,345.1,
13/02/2026 06:00,HVAC Chiller Unit 2 (Enfriadora),0,313.2,
13/02/2026 06:00,Industrial Washer A (Lavandería),333.6,22.5,
13/02/2026 06:00,Industrial Washer B (Lavandería),426.5,20,
13/02/2026 06:00,Tunnel Dishwasher (Cocina),269.3,29.6,
13/02/2026 06:00,Pool Pump & Heater System,24.8,67.3,
13/02/2026 06:00,Main Electric Boiler (Caldera),49.5,174.3,
13/02/2026 07:00,Cooling Tower A (Torre Enfriamiento),599.7,79,
13/02/2026 07:00,Cooling Tower B (Torre Enfriamiento),868.5,70.6,
13/02/2026 07:00,HVAC Chiller Unit 1 (Enfriadora),0,241.7,
13/02/2026 07:00,HVAC Chiller Unit 2 (Enfriadora),0,203.6,
13/02/2026 07:00,Industrial Washer A (Lavandería),263.6,14.4,
13/02/2026 07:00,Industrial Washer B (Lavandería),415.3,17.8,
13/02/2026 07:00,Tunnel Dishwasher (Cocina),213.8,13.7,
13/02/2026 07:00,Pool Pump & Heater System,14.3,58.2,
13/02/2026 07:00,Main Electric Boiler (Caldera),43.1,155.2,
13/02/2026 08:00,Cooling Tower A (Torre Enfriamiento),989.2,86.9,
13/02/2026 08:00,Cooling Tower B (Torre Enfriamiento),791.8,78.8,
13/02/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,445.4,
13/02/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,334.8,
13/02/2026 08:00,Industrial Washer A (Lavandería),363.6,21.9,
13/02/2026 08:00,Industrial Washer B (Lavandería),324.8,11.4,
13/02/2026 08:00,Tunnel Dishwasher (Cocina),243.6,45.2,
13/02/2026 08:00,Pool Pump & Heater System,12.6,55.8,
13/02/2026 08:00,Main Electric Boiler (Caldera),36.1,197.8,
13/02/2026 09:00,Cooling Tower A (Torre Enfriamiento),401.7,61.8,
13/02/2026 09:00,Cooling Tower B (Torre Enfriamiento),732.2,56.6,
13/02/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,300.7,
13/02/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,272.1,
13/02/2026 09:00,Industrial Washer A (Lavandería),296.2,18.4,
13/02/2026 09:00,Industrial Washer B (Lavandería),408.7,18.9,
13/02/2026 09:00,Tunnel Dishwasher (Cocina),189.6,25.1,
13/02/2026 09:00,Pool Pump & Heater System,23.3,39.6,
13/02/2026 09:00,Main Electric Boiler (Caldera),14,197.8,
13/02/2026 10:00,Cooling Tower A (Torre Enfriamiento),935.5,111.5,
13/02/2026 10:00,Cooling Tower B (Torre Enfriamiento),763.6,112.3,
13/02/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,306.5,
13/02/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,350.4,
13/02/2026 10:00,Industrial Washer A (Lavandería),390.1,38.8,
13/02/2026 10:00,Industrial Washer B (Lavandería),540.4,21.8,
13/02/2026 10:00,Tunnel Dishwasher (Cocina),352.4,55.1,
13/02/2026 10:00,Pool Pump & Heater System,45,73.4,
13/02/2026 10:00,Main Electric Boiler (Caldera),68.7,291.4,
13/02/2026 11:00,Cooling Tower A (Torre Enfriamiento),1307.1,90.6,
13/02/2026 11:00,Cooling Tower B (Torre Enfriamiento),1286.3,109.6,
13/02/2026 11:00,HVAC Chiller Unit 1 (Enfriadora),0,431.7,
13/02/2026 11:00,HVAC Chiller Unit 2 (Enfriadora),0,315.6,
13/02/2026 11:00,Industrial Washer A (Lavandería),505.8,24.3,
13/02/2026 11:00,Industrial Washer B (Lavandería),558.8,30.5,
13/02/2026 11:00,Tunnel Dishwasher (Cocina),169.5,40.4,
13/02/2026 11:00,Pool Pump & Heater System,47.8,66.3,
13/02/2026 11:00,Main Electric Boiler (Caldera),70.6,244,
13/02/2026 12:00,Cooling Tower A (Torre Enfriamiento),797,98,
13/02/2026 12:00,Cooling Tower B (Torre Enfriamiento),923.9,70.2,
13/02/2026 12:00,HVAC Chiller Unit 1 (Enfriadora),0,416.3,
13/02/2026 12:00,HVAC Chiller Unit 2 (Enfriadora),0,344.2,
13/02/2026 12:00,Industrial Washer A (Lavandería),369.6,24.2,
13/02/2026 12:00,Industrial Washer B (Lavandería),294.3,18,
13/02/2026 12:00,Tunnel Dishwasher (Cocina),272.8,39.1,
13/02/2026 12:00,Pool Pump & Heater System,35.1,63.7,
13/02/2026 12:00,Main Electric Boiler (Caldera),42,210.5,
13/02/2026 13:00,Cooling Tower A (Torre Enfriamiento),672.2,89.3,
13/02/2026 13:00,Cooling Tower B (Torre Enfriamiento),1022.1,76.9,
13/02/2026 13:00,HVAC Chiller Unit 1 (Enfriadora),0,387.3,
13/02/2026 13:00,HVAC Chiller Unit 2 (Enfriadora),0,371.1,
13/02/2026 13:00,Industrial Washer A (Lavandería),489,32.6,
13/02/2026 13:00,Industrial Washer B (Lavandería),480.1,30.1,
13/02/2026 13:00,Tunnel Dishwasher (Cocina),216.1,38.9,
13/02/2026 13:00,Pool Pump & Heater System,33.3,47.4,
13/02/2026 13:00,Main Electric Boiler (Caldera),69.4,291,
13/02/2026 14:00,Cooling Tower A (Torre Enfriamiento),890.1,109.4,
13/02/2026 14:00,Cooling Tower B (Torre Enfriamiento),1345.8,119,
13/02/2026 14:00,HVAC Chiller Unit 1 (Enfriadora),0,488.1,
13/02/2026 14:00,HVAC Chiller Unit 2 (Enfriadora),0,424.5,
13/02/2026 14:00,Industrial Washer A (Lavandería),627.5,24.5,
13/02/2026 14:00,Industrial Washer B (Lavandería),493.7,27.9,
13/02/2026 14:00,Tunnel Dishwasher (Cocina),240.3,36.6,
13/02/2026 14:00,Pool Pump & Heater System,42.8,80,
13/02/2026 14:00,Main Electric Boiler (Caldera),80.1,234.9,
13/02/2026 15:00,Cooling Tower A (Torre Enfriamiento),696.3,87.1,
13/02/2026 15:00,Cooling Tower B (Torre Enfriamiento),1031.5,97.6,
13/02/2026 15:00,HVAC Chiller Unit 1 (Enfriadora),0,367.2,
13/02/2026 15:00,HVAC Chiller Unit 2 (Enfriadora),0,348.8,
13/02/2026 15:00,Industrial Washer A (Lavandería),490,26.4,
13/02/2026 15:00,Industrial Washer B (Lavandería),348.4,22.6,
13/02/2026 15:00,Tunnel Dishwasher (Cocina),199.6,36.2,
13/02/2026 15:00,Pool Pump & Heater System,25.6,99.7,
13/02/2026 15:00,Main Electric Boiler (Caldera),50.2,160.5,
13/02/2026 16:00,Cooling Tower A (Torre Enfriamiento),790.3,84.8,
13/02/2026 16:00,Cooling Tower B (Torre Enfriamiento),1246.4,139.6,
13/02/2026 16:00,HVAC Chiller Unit 1 (Enfriadora),0,407.3,
13/02/2026 16:00,HVAC Chiller Unit 2 (Enfriadora),0,351.8,
13/02/2026 16:00,Industrial Washer A (Lavandería),544.9,26.1,
13/02/2026 16:00,Industrial Washer B (Lavandería),477.1,31.4,
13/02/2026 16:00,Tunnel Dishwasher (Cocina),318,36.5,
13/02/2026 16:00,Pool Pump & Heater System,46.1,90,
13/02/2026 16:00,Main Electric Boiler (Caldera),57.8,262.3,
13/02/2026 17:00,Cooling Tower A (Torre Enfriamiento),1060.6,110.6,
13/02/2026 17:00,Cooling Tower B (Torre Enfriamiento),737,111.9,
13/02/2026 17:00,HVAC Chiller Unit 1 (Enfriadora),0,458.8,
13/02/2026 17:00,HVAC Chiller Unit 2 (Enfriadora),0,455.9,
13/02/2026 17:00,Industrial Washer A (Lavandería),487.3,26.8,
13/02/2026 17:00,Industrial Washer B (Lavandería),465.5,29.8,
13/02/2026 17:00,Tunnel Dishwasher (Cocina),372.5,39.2,
13/02/2026 17:00,Pool Pump & Heater System,48.3,76.4,
13/02/2026 17:00,Main Electric Boiler (Caldera),59.4,239.1,
13/02/2026 18:00,Cooling Tower A (Torre Enfriamiento),942.2,114,
13/02/2026 18:00,Cooling Tower B (Torre Enfriamiento),785.9,114.1,
13/02/2026 18:00,HVAC Chiller Unit 1 (Enfriadora),0,418.2,
13/02/2026 18:00,HVAC Chiller Unit 2 (Enfriadora),0,324,
13/02/2026 18:00,Industrial Washer A (Lavandería),551.9,25,
13/02/2026 18:00,Industrial Washer B (Lavandería),399.2,26.5,
13/02/2026 18:00,Tunnel Dishwasher (Cocina),184.3,35.6,
13/02/2026 18:00,Pool Pump & Heater System,66.7,83.8,
13/02/2026 18:00,Main Electric Boiler (Caldera),44.2,290.7,
13/02/2026 19:00,Cooling Tower A (Torre Enfriamiento),696,74.9,
13/02/2026 19:00,Cooling Tower B (Torre Enfriamiento),913.9,75.9,
13/02/2026 19:00,HVAC Chiller Unit 1 (Enfriadora),0,336.6,
13/02/2026 19:00,HVAC Chiller Unit 2 (Enfriadora),0,305,
13/02/2026 19:00,Industrial Washer A (Lavandería),501.8,34.5,
13/02/2026 19:00,Industrial Washer B (Lavandería),327.5,14.8,
13/02/2026 19:00,Tunnel Dishwasher (Cocina),247.6,35.7,
13/02/2026 19:00,Pool Pump & Heater System,32.7,54.2,
13/02/2026 19:00,Main Electric Boiler (Caldera),47.7,214.4,
13/02/2026 20:00,Cooling Tower A (Torre Enfriamiento),1054.2,96.4,
13/02/2026 20:00,Cooling Tower B (Torre Enfriamiento),989.7,91.7,
13/02/2026 20:00,HVAC Chiller Unit 1 (Enfriadora),0,348.8,
13/02/2026 20:00,HVAC Chiller Unit 2 (Enfriadora),0,268.7,
13/02/2026 20:00,Industrial Washer A (Lavandería),479.7,35.8,
13/02/2026 20:00,Industrial Washer B (Lavandería),392.5,17.7,
13/02/2026 20:00,Tunnel Dishwasher (Cocina),302,44.4,
13/02/2026 20:00,Pool Pump & Heater System,26.8,60.9,
13/02/2026 20:00,Main Electric Boiler (Caldera),60,217,
13/02/2026 21:00,Cooling Tower A (Torre Enfriamiento),1359.2,109.5,
13/02/2026 21:00,Cooling Tower B (Torre Enfriamiento),1216.3,98.6,
13/02/2026 21:00,HVAC Chiller Unit 1 (Enfriadora),0,356.8,
13/02/2026 21:00,HVAC Chiller Unit 2 (Enfriadora),0,402.3,
13/02/2026 21:00,Industrial Washer A (Lavandería),538.6,23,
13/02/2026 21:00,Industrial Washer B (Lavandería),477.8,27.7,
13/02/2026 21:00,Tunnel Dishwasher (Cocina),314.8,45.8,
13/02/2026 21:00,Pool Pump & Heater System,38.7,61.5,
13/02/2026 21:00,Main Electric Boiler (Caldera),49.7,192.7,
13/02/2026 22:00,Cooling Tower A (Torre Enfriamiento),821.3,101.6,
13/02/2026 22:00,Cooling Tower B (Torre Enfriamiento),903.2,68.4,
13/02/2026 22:00,HVAC Chiller Unit 1 (Enfriadora),0,471.1,
13/02/2026 22:00,HVAC Chiller Unit 2 (Enfriadora),0,399,
13/02/2026 22:00,Industrial Washer A (Lavandería),558.6,26,
13/02/2026 22:00,Industrial Washer B (Lavandería),529.1,33.8,
13/02/2026 22:00,Tunnel Dishwasher (Cocina),245.3,55.6,
13/02/2026 22:00,Pool Pump & Heater System,39.1,54,
13/02/2026 22:00,Main Electric Boiler (Caldera),95.7,243.6,
13/02/2026 23:00,Cooling Tower A (Torre Enfriamiento),662.7,74.8,
13/02/2026 23:00,Cooling Tower B (Torre Enfriamiento),668.1,64,
13/02/2026 23:00,HVAC Chiller Unit 1 (Enfriadora),0,307.6,
13/02/2026 23:00,HVAC Chiller Unit 2 (Enfriadora),0,293.5,
13/02/2026 23:00,Industrial Washer A (Lavandería),423,20,
13/02/2026 23:00,Industrial Washer B (Lavandería),300.5,12.6,
13/02/2026 23:00,Tunnel Dishwasher (Cocina),233.2,30.8,
13/02/2026 23:00,Pool Pump & Heater System,16.3,41.6,
13/02/2026 23:00,Main Electric Boiler (Caldera),34.5,124.6,
14/02/2026 00:00,Cooling Tower A (Torre Enfriamiento),254.4,30.4,
14/02/2026 00:00,Cooling Tower B (Torre Enfriamiento),355.8,26,
14/02/2026 00:00,HVAC Chiller Unit 1 (Enfriadora),0,98,
14/02/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,116.4,
14/02/2026 00:00,Industrial Washer A (Lavandería),18.3,1,
14/02/2026 00:00,Industrial Washer B (Lavandería),13.6,1,
14/02/2026 00:00,Tunnel Dishwasher (Cocina),8.1,1.5,
14/02/2026 00:00,Pool Pump & Heater System,9.9,17.6,
14/02/2026 00:00,Main Electric Boiler (Caldera),15.4,83.3,
14/02/2026 01:00,Cooling Tower A (Torre Enfriamiento),191.3,29.4,
14/02/2026 01:00,Cooling Tower B (Torre Enfriamiento),337,38.6,
14/02/2026 01:00,HVAC Chiller Unit 1 (Enfriadora),0,94.4,
14/02/2026 01:00,HVAC Chiller Unit 2 (Enfriadora),0,117.4,
14/02/2026 01:00,Industrial Washer A (Lavandería),13.3,0.9,
14/02/2026 01:00,Industrial Washer B (Lavandería),9.9,0.5,
14/02/2026 01:00,Tunnel Dishwasher (Cocina),6.7,1.1,
14/02/2026 01:00,Pool Pump & Heater System,7.5,22.3,
14/02/2026 01:00,Main Electric Boiler (Caldera),20.9,69.5,
14/02/2026 02:00,Cooling Tower A (Torre Enfriamiento),432.7,45.6,
14/02/2026 02:00,Cooling Tower B (Torre Enfriamiento),482.3,39.2,
14/02/2026 02:00,HVAC Chiller Unit 1 (Enfriadora),0,176.6,
14/02/2026 02:00,HVAC Chiller Unit 2 (Enfriadora),0,127,
14/02/2026 02:00,Industrial Washer A (Lavandería),18.5,1.5,
14/02/2026 02:00,Industrial Washer B (Lavandería),18.3,0.7,
14/02/2026 02:00,Tunnel Dishwasher (Cocina),16.4,1.9,
14/02/2026 02:00,Pool Pump & Heater System,17.6,21.2,
14/02/2026 02:00,Main Electric Boiler (Caldera),25.4,97.3,
14/02/2026 03:00,Cooling Tower A (Torre Enfriamiento),331.4,32.5,
14/02/2026 03:00,Cooling Tower B (Torre Enfriamiento),309.3,33.2,
14/02/2026 03:00,HVAC Chiller Unit 1 (Enfriadora),0,143.4,
14/02/2026 03:00,HVAC Chiller Unit 2 (Enfriadora),0,165.3,
14/02/2026 03:00,Industrial Washer A (Lavandería),16.4,1.1,
14/02/2026 03:00,Industrial Washer B (Lavandería),15.7,0.9,
14/02/2026 03:00,Tunnel Dishwasher (Cocina),7.4,1.4,
14/02/2026 03:00,Pool Pump & Heater System,11.9,28.9,
14/02/2026 03:00,Main Electric Boiler (Caldera),22.6,69.6,
14/02/2026 04:00,Cooling Tower A (Torre Enfriamiento),481.8,43.9,
14/02/2026 04:00,Cooling Tower B (Torre Enfriamiento),489,60.4,
14/02/2026 04:00,HVAC Chiller Unit 1 (Enfriadora),0,161.9,
14/02/2026 04:00,HVAC Chiller Unit 2 (Enfriadora),0,182,
14/02/2026 04:00,Industrial Washer A (Lavandería),17.8,1.6,
14/02/2026 04:00,Industrial Washer B (Lavandería),29.9,1.2,
14/02/2026 04:00,Tunnel Dishwasher (Cocina),11.6,1.6,
14/02/2026 04:00,Pool Pump & Heater System,15.8,32.4,
14/02/2026 04:00,Main Electric Boiler (Caldera),37.1,104.9,
14/02/2026 05:00,Cooling Tower A (Torre Enfriamiento),427.6,53,
14/02/2026 05:00,Cooling Tower B (Torre Enfriamiento),389.6,54.4,
14/02/2026 05:00,HVAC Chiller Unit 1 (Enfriadora),0,156.3,
14/02/2026 05:00,HVAC Chiller Unit 2 (Enfriadora),0,181.5,
14/02/2026 05:00,Industrial Washer A (Lavandería),24.2,1.9,
14/02/2026 05:00,Industrial Washer B (Lavandería),22.8,0.8,
14/02/2026 05:00,Tunnel Dishwasher (Cocina),8.6,2,
14/02/2026 05:00,Pool Pump & Heater System,20.7,37.5,
14/02/2026 05:00,Main Electric Boiler (Caldera),30,134.3,
14/02/2026 06:00,Cooling Tower A (Torre Enfriamiento),640.3,65.4,
14/02/2026 06:00,Cooling Tower B (Torre Enfriamiento),752.7,63,
14/02/2026 06:00,HVAC Chiller Unit 1 (Enfriadora),0,304.9,
14/02/2026 06:00,HVAC Chiller Unit 2 (Enfriadora),0,311.1,
14/02/2026 06:00,Industrial Washer A (Lavandería),374.2,23.9,
14/02/2026 06:00,Industrial Washer B (Lavandería),381.3,19.6,
14/02/2026 06:00,Tunnel Dishwasher (Cocina),122.1,23.4,
14/02/2026 06:00,Pool Pump & Heater System,34.5,68.3,
14/02/2026 06:00,Main Electric Boiler (Caldera),21.2,166.4,
14/02/2026 07:00,Cooling Tower A (Torre Enfriamiento),505.2,67,
14/02/2026 07:00,Cooling Tower B (Torre Enfriamiento),730.6,78.6,
14/02/2026 07:00,HVAC Chiller Unit 1 (Enfriadora),0,370.2,
14/02/2026 07:00,HVAC Chiller Unit 2 (Enfriadora),0,198.8,
14/02/2026 07:00,Industrial Washer A (Lavandería),396.4,17.7,
14/02/2026 07:00,Industrial Washer B (Lavandería),298.9,15.5,
14/02/2026 07:00,Tunnel Dishwasher (Cocina),162.6,38.5,
14/02/2026 07:00,Pool Pump & Heater System,30.5,48,
14/02/2026 07:00,Main Electric Boiler (Caldera),55.9,122.9,
14/02/2026 08:00,Cooling Tower A (Torre Enfriamiento),558.4,53.8,
14/02/2026 08:00,Cooling Tower B (Torre Enfriamiento),896.1,57.2,
14/02/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,298.5,
14/02/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,210.1,
14/02/2026 08:00,Industrial Washer A (Lavandería),363.8,17.8,
14/02/2026 08:00,Industrial Washer B (Lavandería),278.8,17,
14/02/2026 08:00,Tunnel Dishwasher (Cocina),189.3,21.3,
14/02/2026 08:00,Pool Pump & Heater System,16,27.2,
14/02/2026 08:00,Main Electric Boiler (Caldera),40.8,121.4,
14/02/2026 09:00,Cooling Tower A (Torre Enfriamiento),663.8,84,
14/02/2026 09:00,Cooling Tower B (Torre Enfriamiento),597.3,102.5,
14/02/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,336.5,
14/02/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,379.9,
14/02/2026 09:00,Industrial Washer A (Lavandería),402.7,22.1,
14/02/2026 09:00,Industrial Washer B (Lavandería),358.1,25.2,
14/02/2026 09:00,Tunnel Dishwasher (Cocina),211.8,39.7,
14/02/2026 09:00,Pool Pump & Heater System,25.8,30,
14/02/2026 09:00,Main Electric Boiler (Caldera),40.9,162.6,
14/02/2026 10:00,Cooling Tower A (Torre Enfriamiento),354.5,96.9,
14/02/2026 10:00,Cooling Tower B (Torre Enfriamiento),859.6,63.9,
14/02/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,297.2,
14/02/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,337.6,
14/02/2026 10:00,Industrial Washer A (Lavandería),360.3,30.3,
14/02/2026 10:00,Industrial Washer B (Lavandería),471.6,24.5,
14/02/2026 10:00,Tunnel Dishwasher (Cocina),125.2,32.2,
14/02/2026 10:00,Pool Pump & Heater System,24.1,47.7,
14/02/2026 10:00,Main Electric Boiler (Caldera),45.7,173.7,
14/02/2026 11:00,Cooling Tower A (Torre Enfriamiento),760.8,130.7,
14/02/2026 11:00,Cooling Tower B (Torre Enfriamiento),1147.4,93.1,
14/02/2026 11:00,HVAC Chiller Unit 1 (Enfriadora),0,420.3,
14/02/2026 11:00,HVAC Chiller Unit 2 (Enfriadora),0,438.6,
14/02/2026 11:00,Industrial Washer A (Lavandería),746.6,24.8,
14/02/2026 11:00,Industrial Washer B (Lavandería),628,35.1,
14/02/2026 11:00,Tunnel Dishwasher (Cocina),278.3,41.7,
14/02/2026 11:00,Pool Pump & Heater System,25,72.5,
14/02/2026 11:00,Main Electric Boiler (Caldera),63,279.8,
14/02/2026 12:00,Cooling Tower A (Torre Enfriamiento),874.1,110.5,
14/02/2026 12:00,Cooling Tower B (Torre Enfriamiento),1098.6,90.9,
14/02/2026 12:00,HVAC Chiller Unit 1 (Enfriadora),0,402.5,
14/02/2026 12:00,HVAC Chiller Unit 2 (Enfriadora),0,408.6,
14/02/2026 12:00,Industrial Washer A (Lavandería),500.4,24.2,
14/02/2026 12:00,Industrial Washer B (Lavandería),416.3,25.8,
14/02/2026 12:00,Tunnel Dishwasher (Cocina),296.4,35.8,
14/02/2026 12:00,Pool Pump & Heater System,4.2,44.5,
14/02/2026 12:00,Main Electric Boiler (Caldera),64.9,149,
14/02/2026 13:00,Cooling Tower A (Torre Enfriamiento),977.5,102.7,
14/02/2026 13:00,Cooling Tower B (Torre Enfriamiento),563.7,119,
14/02/2026 13:00,HVAC Chiller Unit 1 (Enfriadora),0,428.4,
14/02/2026 13:00,HVAC Chiller Unit 2 (Enfriadora),0,429.7,
14/02/2026 13:00,Industrial Washer A (Lavandería),473,27.8,
14/02/2026 13:00,Industrial Washer B (Lavandería),468.2,31.4,
14/02/2026 13:00,Tunnel Dishwasher (Cocina),278,62.2,
14/02/2026 13:00,Pool Pump & Heater System,41.3,49.2,
14/02/2026 13:00,Main Electric Boiler (Caldera),57.8,217.1,
14/02/2026 14:00,Cooling Tower A (Torre Enfriamiento),1207.3,94.2,
14/02/2026 14:00,Cooling Tower B (Torre Enfriamiento),1084.7,113.4,
14/02/2026 14:00,HVAC Chiller Unit 1 (Enfriadora),0,445.9,
14/02/2026 14:00,HVAC Chiller Unit 2 (Enfriadora),0,398.6,
14/02/2026 14:00,Industrial Washer A (Lavandería),551.3,30.8,
14/02/2026 14:00,Industrial Washer B (Lavandería),433.9,17.4,
14/02/2026 14:00,Tunnel Dishwasher (Cocina),220,39.8,
14/02/2026 14:00,Pool Pump & Heater System,25.8,56.1,
14/02/2026 14:00,Main Electric Boiler (Caldera),89.6,262.8,
14/02/2026 15:00,Cooling Tower A (Torre Enfriamiento),1247.2,88.9,
14/02/2026 15:00,Cooling Tower B (Torre Enfriamiento),1185.3,124.2,
14/02/2026 15:00,HVAC Chiller Unit 1 (Enfriadora),0,374.7,
14/02/2026 15:00,HVAC Chiller Unit 2 (Enfriadora),0,356.4,
14/02/2026 15:00,Industrial Washer A (Lavandería),497.1,27.6,
14/02/2026 15:00,Industrial Washer B (Lavandería),606.8,24.9,
14/02/2026 15:00,Tunnel Dishwasher (Cocina),263.8,38.3,
14/02/2026 15:00,Pool Pump & Heater System,52.4,76.7,
14/02/2026 15:00,Main Electric Boiler (Caldera),60.2,250.5,
14/02/2026 16:00,Cooling Tower A (Torre Enfriamiento),940.5,112,
14/02/2026 16:00,Cooling Tower B (Torre Enfriamiento),1022.6,116.9,
14/02/2026 16:00,HVAC Chiller Unit 1 (Enfriadora),0,358.7,
14/02/2026 16:00,HVAC Chiller Unit 2 (Enfriadora),0,376,
14/02/2026 16:00,Industrial Washer A (Lavandería),495.6,28.3,
14/02/2026 16:00,Industrial Washer B (Lavandería),501.5,20.3,
14/02/2026 16:00,Tunnel Dishwasher (Cocina),312.6,24.3,
14/02/2026 16:00,Pool Pump & Heater System,18.4,101.9,
14/02/2026 16:00,Main Electric Boiler (Caldera),46.9,245.6,
14/02/2026 17:00,Cooling Tower A (Torre Enfriamiento),1254.2,101.8,
14/02/2026 17:00,Cooling Tower B (Torre Enfriamiento),875.1,120.2,
14/02/2026 17:00,HVAC Chiller Unit 1 (Enfriadora),0,347.4,
