Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh)
2026-02-11 18:00:00,Cooling Tower A (Torre Enfriamiento),540.4,90.1
2026-02-11 18:00:00,Cooling Tower B (Torre Enfriamiento),912.4,79.0
2026-02-11 18:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,318.9
2026-02-11 18:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,327.6
2026-02-11 18:00:00,Industrial Washer A (Lavandería),387.3,26.2
2026-02-11 18:00:00,Industrial Washer B (Lavandería),401.0,24.9
2026-02-11 18:00:00,Tunnel Dishwasher (Cocina),302.2,42.4
2026-02-11 18:00:00,Pool Pump & Heater System,27.7,68.8
2026-02-11 18:00:00,Main Electric Boiler (Caldera),70.1,228.3
2026-02-11 19:00:00,Cooling Tower A (Torre Enfriamiento),833.6,124.3
2026-02-11 19:00:00,Cooling Tower B (Torre Enfriamiento),898.6,106.0
2026-02-11 19:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,375.1
2026-02-11 19:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,409.4
2026-02-11 19:00:00,Industrial Washer A (Lavandería),364.4,26.1
2026-02-11 19:00:00,Industrial Washer B (Lavandería),396.7,26.4
2026-02-11 19:00:00,Tunnel Dishwasher (Cocina),351.6,47.1
2026-02-11 19:00:00,Pool Pump & Heater System,7.4,106.3
2026-02-11 19:00:00,Main Electric Boiler (Caldera),63.9,207.3
2026-02-11 20:00:00,Cooling Tower A (Torre Enfriamiento),1088.8,121.1
2026-02-11 20:00:00,Cooling Tower B (Torre Enfriamiento),989.4,104.1
2026-02-11 20:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,473.8
2026-02-11 20:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,421.0
2026-02-11 20:00:00,Industrial Washer A (Lavandería),680.3,33.8
2026-02-11 20:00:00,Industrial Washer B (Lavandería),470.4,29.4
2026-02-11 20:00:00,Tunnel Dishwasher (Cocina),258.2,53.7
2026-02-11 20:00:00,Pool Pump & Heater System,20.2,98.7
2026-02-11 20:00:00,Main Electric Boiler (Caldera),69.1,245.9
2026-02-11 21:00:00,Cooling Tower A (Torre Enfriamiento),969.1,95.1
2026-02-11 21:00:00,Cooling Tower B (Torre Enfriamiento),934.8,103.6
2026-02-11 21:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,312.7
2026-02-11 21:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,356.6
2026-02-11 21:00:00,Industrial Washer A (Lavandería),443.2,29.5
2026-02-11 21:00:00,Industrial Washer B (Lavandería),414.4,20.6
2026-02-11 21:00:00,Tunnel Dishwasher (Cocina),279.1,42.3
2026-02-11 21:00:00,Pool Pump & Heater System,23.5,59.5
2026-02-11 21:00:00,Main Electric Boiler (Caldera),34.4,126.0
2026-02-11 22:00:00,Cooling Tower A (Torre Enfriamiento),756.3,122.0
2026-02-11 22:00:00,Cooling Tower B (Torre Enfriamiento),934.0,115.7
2026-02-11 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,443.6
2026-02-11 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,446.5
2026-02-11 22:00:00,Industrial Washer A (Lavandería),351.2,29.8
2026-02-11 22:00:00,Industrial Washer B (Lavandería),644.9,34.6
2026-02-11 22:00:00,Tunnel Dishwasher (Cocina),256.3,54.2
2026-02-11 22:00:00,Pool Pump & Heater System,28.6,69.5
2026-02-11 22:00:00,Main Electric Boiler (Caldera),57.8,259.9
2026-02-11 23:00:00,Cooling Tower A (Torre Enfriamiento),468.5,55.1
2026-02-11 23:00:00,Cooling Tower B (Torre Enfriamiento),779.3,73.2
2026-02-11 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,285.9
2026-02-11 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,323.4
2026-02-11 23:00:00,Industrial Washer A (Lavandería),478.2,20.8
2026-02-11 23:00:00,Industrial Washer B (Lavandería),346.8,21.1
2026-02-11 23:00:00,Tunnel Dishwasher (Cocina),160.2,32.3
2026-02-11 23:00:00,Pool Pump & Heater System,31.2,61.7
2026-02-11 23:00:00,Main Electric Boiler (Caldera),18.4,155.8
2026-02-12 00:00:00,Cooling Tower A (Torre Enfriamiento),385.1,38.0
2026-02-12 00:00:00,Cooling Tower B (Torre Enfriamiento),299.8,43.6
2026-02-12 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,152.1
2026-02-12 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,148.7
2026-02-12 00:00:00,Industrial Washer A (Lavandería),21.3,1.0
2026-02-12 00:00:00,Industrial Washer B (Lavandería),19.8,0.9
2026-02-12 00:00:00,Tunnel Dishwasher (Cocina),10.3,2.0
2026-02-12 00:00:00,Pool Pump & Heater System,19.0,15.9
2026-02-12 00:00:00,Main Electric Boiler (Caldera),28.4,112.3
2026-02-12 01:00:00,Cooling Tower A (Torre Enfriamiento),439.4,45.8
2026-02-12 01:00:00,Cooling Tower B (Torre Enfriamiento),359.1,36.1
2026-02-12 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,184.1
2026-02-12 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,169.2
2026-02-12 01:00:00,Industrial Washer A (Lavandería),21.7,1.3
2026-02-12 01:00:00,Industrial Washer B (Lavandería),21.1,1.3
2026-02-12 01:00:00,Tunnel Dishwasher (Cocina),14.9,1.9
2026-02-12 01:00:00,Pool Pump & Heater System,18.2,32.1
2026-02-12 01:00:00,Main Electric Boiler (Caldera),20.4,105.6
2026-02-12 02:00:00,Cooling Tower A (Torre Enfriamiento),408.4,41.4
2026-02-12 02:00:00,Cooling Tower B (Torre Enfriamiento),424.5,41.6
2026-02-12 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,183.8
2026-02-12 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,151.2
2026-02-12 02:00:00,Industrial Washer A (Lavandería),20.0,1.1
2026-02-12 02:00:00,Industrial Washer B (Lavandería),23.9,1.1
2026-02-12 02:00:00,Tunnel Dishwasher (Cocina),11.2,1.6
2026-02-12 02:00:00,Pool Pump & Heater System,14.8,41.5
2026-02-12 02:00:00,Main Electric Boiler (Caldera),15.5,108.4
2026-02-12 03:00:00,Cooling Tower A (Torre Enfriamiento),322.2,35.3
2026-02-12 03:00:00,Cooling Tower B (Torre Enfriamiento),250.3,35.7
2026-02-12 03:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,87.6
2026-02-12 03:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,101.4
2026-02-12 03:00:00,Industrial Washer A (Lavandería),13.0,0.6
2026-02-12 03:00:00,Industrial Washer B (Lavandería),10.5,0.8
2026-02-12 03:00:00,Tunnel Dishwasher (Cocina),8.3,1.3
2026-02-12 03:00:00,Pool Pump & Heater System,12.8,22.2
2026-02-12 03:00:00,Main Electric Boiler (Caldera),20.8,68.7
2026-02-12 04:00:00,Cooling Tower A (Torre Enfriamiento),332.4,39.8
2026-02-12 04:00:00,Cooling Tower B (Torre Enfriamiento),381.4,43.6
2026-02-12 04:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,206.8
2026-02-12 04:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,163.9
2026-02-12 04:00:00,Industrial Washer A (Lavandería),18.0,1.4
2026-02-12 04:00:00,Industrial Washer B (Lavandería),26.2,0.9
2026-02-12 04:00:00,Tunnel Dishwasher (Cocina),17.5,1.9
2026-02-12 04:00:00,Pool Pump & Heater System,20.3,41.3
2026-02-12 04:00:00,Main Electric Boiler (Caldera),32.5,98.9
2026-02-12 05:00:00,Cooling Tower A (Torre Enfriamiento),412.1,35.9
2026-02-12 05:00:00,Cooling Tower B (Torre Enfriamiento),456.2,38.8
2026-02-12 05:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,169.4
2026-02-12 05:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,154.4
2026-02-12 05:00:00,Industrial Washer A (Lavandería),20.4,1.4
2026-02-12 05:00:00,Industrial Washer B (Lavandería),16.1,1.4
2026-02-12 05:00:00,Tunnel Dishwasher (Cocina),7.5,1.4
2026-02-12 05:00:00,Pool Pump & Heater System,15.9,32.4
2026-02-12 05:00:00,Main Electric Boiler (Caldera),22.8,93.4
2026-02-12 06:00:00,Cooling Tower A (Torre Enfriamiento),651.6,72.0
2026-02-12 06:00:00,Cooling Tower B (Torre Enfriamiento),543.6,78.4
2026-02-12 06:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,324.1
2026-02-12 06:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,220.8
2026-02-12 06:00:00,Industrial Washer A (Lavandería),368.6,18.3
2026-02-12 06:00:00,Industrial Washer B (Lavandería),368.7,13.4
2026-02-12 06:00:00,Tunnel Dishwasher (Cocina),258.7,17.3
2026-02-12 06:00:00,Pool Pump & Heater System,21.5,51.9
2026-02-12 06:00:00,Main Electric Boiler (Caldera),31.0,136.3
2026-02-12 07:00:00,Cooling Tower A (Torre Enfriamiento),914.9,76.5
2026-02-12 07:00:00,Cooling Tower B (Torre Enfriamiento),678.3,77.7
2026-02-12 07:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,347.3
2026-02-12 07:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,284.6
2026-02-12 07:00:00,Industrial Washer A (Lavandería),350.6,21.5
2026-02-12 07:00:00,Industrial Washer B (Lavandería),298.2,26.3
2026-02-12 07:00:00,Tunnel Dishwasher (Cocina),199.3,37.4
2026-02-12 07:00:00,Pool Pump & Heater System,28.8,40.7
2026-02-12 07:00:00,Main Electric Boiler (Caldera),44.9,200.9
2026-02-12 08:00:00,Cooling Tower A (Torre Enfriamiento),1016.2,76.6
2026-02-12 08:00:00,Cooling Tower B (Torre Enfriamiento),692.6,92.0
2026-02-12 08:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,392.0
2026-02-12 08:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,271.4
2026-02-12 08:00:00,Industrial Washer A (Lavandería),413.8,20.9
2026-02-12 08:00:00,Industrial Washer B (Lavandería),410.4,21.0
2026-02-12 08:00:00,Tunnel Dishwasher (Cocina),302.3,32.5
2026-02-12 08:00:00,Pool Pump & Heater System,41.7,52.7
2026-02-12 08:00:00,Main Electric Boiler (Caldera),60.9,197.1
2026-02-12 09:00:00,Cooling Tower A (Torre Enfriamiento),860.5,80.8
2026-02-12 09:00:00,Cooling Tower B (Torre Enfriamiento),555.9,71.6
2026-02-12 09:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,275.4
2026-02-12 09:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,296.0
2026-02-12 09:00:00,Industrial Washer A (Lavandería),415.7,17.1
2026-02-12 09:00:00,Industrial Washer B (Lavandería),350.0,11.5
2026-02-12 09:00:00,Tunnel Dishwasher (Cocina),265.2,25.4
2026-02-12 09:00:00,Pool Pump & Heater System,25.2,45.6
2026-02-12 09:00:00,Main Electric Boiler (Caldera),55.3,94.6
2026-02-12 10:00:00,Cooling Tower A (Torre Enfriamiento),1050.6,79.3
2026-02-12 10:00:00,Cooling Tower B (Torre Enfriamiento),1119.3,85.3
2026-02-12 10:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,381.1
2026-02-12 10:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,317.8
2026-02-12 10:00:00,Industrial Washer A (Lavandería),342.3,27.1
2026-02-12 10:00:00,Industrial Washer B (Lavandería),469.0,16.8
2026-02-12 10:00:00,Tunnel Dishwasher (Cocina),235.2,44.7
2026-02-12 10:00:00,Pool Pump & Heater System,36.1,54.2
2026-02-12 10:00:00,Main Electric Boiler (Caldera),41.1,259.0
2026-02-12 11:00:00,Cooling Tower A (Torre Enfriamiento),1007.1,83.5
2026-02-12 11:00:00,Cooling Tower B (Torre Enfriamiento),604.4,64.2
2026-02-12 11:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,443.2
2026-02-12 11:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,395.7
2026-02-12 11:00:00,Industrial Washer A (Lavandería),495.2,36.6
2026-02-12 11:00:00,Industrial Washer B (Lavandería),536.3,32.6
2026-02-12 11:00:00,Tunnel Dishwasher (Cocina),206.8,39.8
2026-02-12 11:00:00,Pool Pump & Heater System,15.9,64.8
2026-02-12 11:00:00,Main Electric Boiler (Caldera),53.0,250.8
2026-02-12 12:00:00,Cooling Tower A (Torre Enfriamiento),1455.8,116.4
2026-02-12 12:00:00,Cooling Tower B (Torre Enfriamiento),871.7,117.6
2026-02-12 12:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,403.7
2026-02-12 12:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,424.4
2026-02-12 12:00:00,Industrial Washer A (Lavandería),484.9,45.7
2026-02-12 12:00:00,Industrial Washer B (Lavandería),473.3,31.8
2026-02-12 12:00:00,Tunnel Dishwasher (Cocina),300.6,33.1
2026-02-12 12:00:00,Pool Pump & Heater System,41.1,84.9
2026-02-12 12:00:00,Main Electric Boiler (Caldera),75.1,156.0
2026-02-12 13:00:00,Cooling Tower A (Torre Enfriamiento),920.5,70.4
2026-02-12 13:00:00,Cooling Tower B (Torre Enfriamiento),950.3,79.3
2026-02-12 13:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,396.8
2026-02-12 13:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,309.1
2026-02-12 13:00:00,Industrial Washer A (Lavandería),518.2,31.3
2026-02-12 13:00:00,Industrial Washer B (Lavandería),496.9,23.6
2026-02-12 13:00:00,Tunnel Dishwasher (Cocina),244.5,31.2
2026-02-12 13:00:00,Pool Pump & Heater System,45.8,50.8
2026-02-12 13:00:00,Main Electric Boiler (Caldera),35.3,225.5
2026-02-12 14:00:00,Cooling Tower A (Torre Enfriamiento),752.5,73.9
2026-02-12 14:00:00,Cooling Tower B (Torre Enfriamiento),692.9,80.4
2026-02-12 14:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,360.9
2026-02-12 14:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,376.0
2026-02-12 14:00:00,Industrial Washer A (Lavandería),519.4,24.1
2026-02-12 14:00:00,Industrial Washer B (Lavandería),411.2,24.1
2026-02-12 14:00:00,Tunnel Dishwasher (Cocina),187.8,45.7
2026-02-12 14:00:00,Pool Pump & Heater System,45.9,54.2
2026-02-12 14:00:00,Main Electric Boiler (Caldera),47.2,254.3
2026-02-12 15:00:00,Cooling Tower A (Torre Enfriamiento),1298.3,102.9
2026-02-12 15:00:00,Cooling Tower B (Torre Enfriamiento),1287.8,115.0
2026-02-12 15:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,414.3
2026-02-12 15:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,467.0
2026-02-12 15:00:00,Industrial Washer A (Lavandería),619.9,34.4
2026-02-12 15:00:00,Industrial Washer B (Lavandería),547.2,28.1
2026-02-12 15:00:00,Tunnel Dishwasher (Cocina),474.4,57.1
2026-02-12 15:00:00,Pool Pump & Heater System,47.8,79.2
2026-02-12 15:00:00,Main Electric Boiler (Caldera),83.6,276.8
2026-02-12 16:00:00,Cooling Tower A (Torre Enfriamiento),497.0,106.5
2026-02-12 16:00:00,Cooling Tower B (Torre Enfriamiento),726.5,90.3
2026-02-12 16:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,353.0
2026-02-12 16:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,421.5
2026-02-12 16:00:00,Industrial Washer A (Lavandería),444.7,33.1
2026-02-12 16:00:00,Industrial Washer B (Lavandería),452.3,18.2
2026-02-12 16:00:00,Tunnel Dishwasher (Cocina),257.8,34.2
2026-02-12 16:00:00,Pool Pump & Heater System,19.2,65.6
2026-02-12 16:00:00,Main Electric Boiler (Caldera),50.5,217.6
2026-02-12 17:00:00,Cooling Tower A (Torre Enfriamiento),608.3,94.0
2026-02-12 17:00:00,Cooling Tower B (Torre Enfriamiento),953.4,98.0
2026-02-12 17:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,357.7
2026-02-12 17:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,364.4
2026-02-12 17:00:00,Industrial Washer A (Lavandería),591.0,24.1
2026-02-12 17:00:00,Industrial Washer B (Lavandería),439.8,18.0
2026-02-12 17:00:00,Tunnel Dishwasher (Cocina),211.1,36.6
2026-02-12 17:00:00,Pool Pump & Heater System,41.9,57.4
2026-02-12 17:00:00,Main Electric Boiler (Caldera),47.5,191.9
2026-02-12 18:00:00,Cooling Tower A (Torre Enfriamiento),1084.1,99.0
2026-02-12 18:00:00,Cooling Tower B (Torre Enfriamiento),1123.7,101.3
2026-02-12 18:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,509.1
2026-02-12 18:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,399.4
2026-02-12 18:00:00,Industrial Washer A (Lavandería),634.9,23.6
2026-02-12 18:00:00,Industrial Washer B (Lavandería),604.2,22.9
2026-02-12 18:00:00,Tunnel Dishwasher (Cocina),332.1,54.5
2026-02-12 18:00:00,Pool Pump & Heater System,35.3,56.3
2026-02-12 18:00:00,Main Electric Boiler (Caldera),72.5,220.6
2026-02-12 19:00:00,Cooling Tower A (Torre Enfriamiento),984.9,92.4
2026-02-12 19:00:00,Cooling Tower B (Torre Enfriamiento),1170.3,110.8
2026-02-12 19:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,301.5
2026-02-12 19:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,455.8
2026-02-12 19:00:00,Industrial Washer A (Lavandería),550.1,38.1
2026-02-12 19:00:00,Industrial Washer B (Lavandería),414.8,11.4
2026-02-12 19:00:00,Tunnel Dishwasher (Cocina),324.0,45.8
2026-02-12 19:00:00,Pool Pump & Heater System,16.1,55.6
2026-02-12 19:00:00,Main Electric Boiler (Caldera),112.1,234.3
2026-02-12 20:00:00,Cooling Tower A (Torre Enfriamiento),846.4,106.7
2026-02-12 20:00:00,Cooling Tower B (Torre Enfriamiento),785.1,92.5
2026-02-12 20:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,332.4
2026-02-12 20:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,342.0
2026-02-12 20:00:00,Industrial Washer A (Lavandería),320.0,24.7
2026-02-12 20:00:00,Industrial Washer B (Lavandería),445.9,23.0
2026-02-12 20:00:00,Tunnel Dishwasher (Cocina),383.0,53.2
2026-02-12 20:00:00,Pool Pump & Heater System,24.1,31.4
2026-02-12 20:00:00,Main Electric Boiler (Caldera),52.0,226.4
2026-02-12 21:00:00,Cooling Tower A (Torre Enfriamiento),819.5,74.4
2026-02-12 21:00:00,Cooling Tower B (Torre Enfriamiento),788.4,105.4
2026-02-12 21:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,446.3
2026-02-12 21:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,348.3
2026-02-12 21:00:00,Industrial Washer A (Lavandería),550.1,16.6
2026-02-12 21:00:00,Industrial Washer B (Lavandería),505.8,20.2
2026-02-12 21:00:00,Tunnel Dishwasher (Cocina),285.9,35.6
2026-02-12 21:00:00,Pool Pump & Heater System,46.6,50.5
2026-02-12 21:00:00,Main Electric Boiler (Caldera),64.0,206.5
2026-02-12 22:00:00,Cooling Tower A (Torre Enfriamiento),825.9,74.4
2026-02-12 22:00:00,Cooling Tower B (Torre Enfriamiento),995.3,90.9
2026-02-12 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,283.5
2026-02-12 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,366.7
2026-02-12 22:00:00,Industrial Washer A (Lavandería),550.7,32.6
2026-02-12 22:00:00,Industrial Washer B (Lavandería),406.5,23.4
2026-02-12 22:00:00,Tunnel Dishwasher (Cocina),262.1,48.7
2026-02-12 22:00:00,Pool Pump & Heater System,22.7,55.0
2026-02-12 22:00:00,Main Electric Boiler (Caldera),38.9,162.5
2026-02-12 23:00:00,Cooling Tower A (Torre Enfriamiento),629.4,79.5
2026-02-12 23:00:00,Cooling Tower B (Torre Enfriamiento),889.5,81.8
2026-02-12 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,373.1
2026-02-12 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,334.8
2026-02-12 23:00:00,Industrial Washer A (Lavandería),255.6,20.7
2026-02-12 23:00:00,Industrial Washer B (Lavandería),350.2,22.2
2026-02-12 23:00:00,Tunnel Dishwasher (Cocina),110.1,51.3
2026-02-12 23:00:00,Pool Pump & Heater System,32.7,57.7
2026-02-12 23:00:00,Main Electric Boiler (Caldera),62.8,250.5
2026-02-13 00:00:00,Cooling Tower A (Torre Enfriamiento),220.1,28.1
2026-02-13 00:00:00,Cooling Tower B (Torre Enfriamiento),253.9,29.4
2026-02-13 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,95.4
2026-02-13 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,96.7
2026-02-13 00:00:00,Industrial Washer A (Lavandería),10.7,0.7
2026-02-13 00:00:00,Industrial Washer B (Lavandería),7.2,0.7
2026-02-13 00:00:00,Tunnel Dishwasher (Cocina),7.0,1.1
2026-02-13 00:00:00,Pool Pump & Heater System,9.6,24.8
2026-02-13 00:00:00,Main Electric Boiler (Caldera),28.0,73.8
2026-02-13 01:00:00,Cooling Tower A (Torre Enfriamiento),249.0,26.3
2026-02-13 01:00:00,Cooling Tower B (Torre Enfriamiento),223.2,33.4
2026-02-13 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,112.2
2026-02-13 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,133.0
2026-02-13 01:00:00,Industrial Washer A (Lavandería),18.6,1.1
2026-02-13 01:00:00,Industrial Washer B (Lavandería),12.5,0.8
2026-02-13 01:00:00,Tunnel Dishwasher (Cocina),9.9,1.1
2026-02-13 01:00:00,Pool Pump & Heater System,7.8,29.6
2026-02-13 01:00:00,Main Electric Boiler (Caldera),18.8,77.0
2026-02-13 02:00:00,Cooling Tower A (Torre Enfriamiento),212.0,22.3
2026-02-13 02:00:00,Cooling Tower B (Torre Enfriamiento),277.8,26.9
2026-02-13 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,110.8
2026-02-13 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,98.6
2026-02-13 02:00:00,Industrial Washer A (Lavandería),17.9,0.7
2026-02-13 02:00:00,Industrial Washer B (Lavandería),12.7,0.8
2026-02-13 02:00:00,Tunnel Dishwasher (Cocina),5.9,0.8
2026-02-13 02:00:00,Pool Pump & Heater System,11.1,17.4
2026-02-13 02:00:00,Main Electric Boiler (Caldera),11.9,71.3
2026-02-13 03:00:00,Cooling Tower A (Torre Enfriamiento),344.5,31.5
2026-02-13 03:00:00,Cooling Tower B (Torre Enfriamiento),314.5,43.4
2026-02-13 03:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,158.8
2026-02-13 03:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,142.0
2026-02-13 03:00:00,Industrial Washer A (Lavandería),14.3,1.1
2026-02-13 03:00:00,Industrial Washer B (Lavandería),20.5,0.8
2026-02-13 03:00:00,Tunnel Dishwasher (Cocina),13.0,1.9
2026-02-13 03:00:00,Pool Pump & Heater System,19.1,26.5
2026-02-13 03:00:00,Main Electric Boiler (Caldera),24.1,99.4
2026-02-13 04:00:00,Cooling Tower A (Torre Enfriamiento),314.3,32.8
2026-02-13 04:00:00,Cooling Tower B (Torre Enfriamiento),293.3,27.9
2026-02-13 04:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,114.6
2026-02-13 04:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,104.9
2026-02-13 04:00:00,Industrial Washer A (Lavandería),15.6,0.8
2026-02-13 04:00:00,Industrial Washer B (Lavandería),20.3,0.9
2026-02-13 04:00:00,Tunnel Dishwasher (Cocina),10.4,1.4
2026-02-13 04:00:00,Pool Pump & Heater System,9.2,19.6
2026-02-13 04:00:00,Main Electric Boiler (Caldera),16.5,72.0
2026-02-13 05:00:00,Cooling Tower A (Torre Enfriamiento),474.2,57.6
2026-02-13 05:00:00,Cooling Tower B (Torre Enfriamiento),596.7,43.4
2026-02-13 05:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,223.0
2026-02-13 05:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,196.6
2026-02-13 05:00:00,Industrial Washer A (Lavandería),27.1,1.3
2026-02-13 05:00:00,Industrial Washer B (Lavandería),32.6,1.5
2026-02-13 05:00:00,Tunnel Dishwasher (Cocina),12.6,1.4
2026-02-13 05:00:00,Pool Pump & Heater System,15.5,39.4
2026-02-13 05:00:00,Main Electric Boiler (Caldera),31.8,140.8
2026-02-13 06:00:00,Cooling Tower A (Torre Enfriamiento),615.2,85.2
2026-02-13 06:00:00,Cooling Tower B (Torre Enfriamiento),946.7,85.8
2026-02-13 06:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,345.1
2026-02-13 06:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,313.2
2026-02-13 06:00:00,Industrial Washer A (Lavandería),333.6,22.5
2026-02-13 06:00:00,Industrial Washer B (Lavandería),426.5,20.0
2026-02-13 06:00:00,Tunnel Dishwasher (Cocina),269.3,29.6
2026-02-13 06:00:00,Pool Pump & Heater System,24.8,67.3
2026-02-13 06:00:00,Main Electric Boiler (Caldera),49.5,174.3
2026-02-13 07:00:00,Cooling Tower A (Torre Enfriamiento),599.7,79.0
2026-02-13 07:00:00,Cooling Tower B (Torre Enfriamiento),868.5,70.6
2026-02-13 07:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,241.7
2026-02-13 07:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,203.6
2026-02-13 07:00:00,Industrial Washer A (Lavandería),263.6,14.4
2026-02-13 07:00:00,Industrial Washer B (Lavandería),415.3,17.8
2026-02-13 07:00:00,Tunnel Dishwasher (Cocina),213.8,13.7
2026-02-13 07:00:00,Pool Pump & Heater System,14.3,58.2
2026-02-13 07:00:00,Main Electric Boiler (Caldera),43.1,155.2
2026-02-13 08:00:00,Cooling Tower A (Torre Enfriamiento),989.2,86.9
